,drug_id,identifier
4569,6082,ALX 0681
4570,6082,ALX-0081
4571,6084,GSK-2894512
4572,6084,GSK2894512
4573,6084,WBI 1001
4574,6084,WBI-1001
4575,6088,A 1437 delta
4576,6091,TC 5619
4577,6091,TC-5619
4578,6092,HAP-302
4579,6092,TH-302
4580,6107,AIT-034
4581,6107,AIT-34
4582,6112,AB-192
4583,6112,AB192
4584,6117,BMS-936557
4585,6117,MDX-1100
4586,6118,LR-103
4587,6120,YKP-3089
4588,6120,YKP3089
4589,6125,C 101
4590,6125,C-101
4591,6125,C101
4592,6128,KRP-104
4593,6134,ASC-J9
4594,6134,ASCJ-9
4595,6134,CHC-004
4596,6134,GO-Y-025
4597,6138,KX-01
4598,6138,KX-2-391
4599,6138,KX-2391
4600,6138,KX2-391
4601,6139,SPI-1620
4602,6141,SUVN-502
4603,6144,BA-2756
4604,6145,LU-23-174
4605,6150,Antibiotic 8327A
4606,6150,Antibiotic MDL 507
4607,6150,MDL 507
4608,6150,MDL-507
4609,6152,5052
4610,6152,NSC-111180
4611,6152,RK-0202
4612,6153,CS 6712
4613,6153,SKF 1700-A
4614,6154,BC-105
4615,6156,A 281
4616,6156,SR 141716
4617,6156,SR141716
4618,6156,SR141716A
4619,6157,NS 2330
4620,6157,NS-2330
4621,6158,PST 2744
4622,6158,PST-2744
4623,6158,ST-2744
4624,6160,RF-2000
4625,6160,RFS 2000
4626,6160,RFS-2000
4627,6160,RFS2000
4628,6161,BMS 284756
4629,6161,BMS-284756
4630,6161,BMS284756
4631,6161,T 3811
4632,6161,T-3811
4633,6162,RBPI-21
4634,6163,IDEC-152
4635,6163,ST-152
4636,6164,BGC-9331
4637,6164,NSC-696259
4638,6164,ZD 9331
4639,6164,ZD-9331
4640,6164,ZD9331
4641,6167,GSK 2248761A
4642,6167,GSK-2248761
4643,6167,GSK-2248761A
4644,6167,GSK2248761A
4645,6167,IDX-899
4646,6167,IDX899
4647,6169,ACZ-885
4648,6169,ACZ885
4649,6170,D-24851
4650,6170,ZIO-301
4651,6172,ANG-1005
4652,6172,ANG1005
4653,6175,CB3304
4654,6175,NSC-5366
4655,6177,FK 228
4656,6177,FK-228
4657,6177,FK228
4658,6177,FR 901228
4659,6177,FR-901228
4660,6177,FR901228
4661,6177,NSC 630176
4662,6177,NSC-630176
4663,6177,NSC630176
4664,6178,D 19575
4665,6178,D-19575
4666,6179,NSC-623017
4667,6180,ZIO-101
4668,6181,TG-1024
4669,6181,TG1024
4670,6182,EMD-1201081
4671,6182,HYB-2055
4672,6182,HYB2055
4673,6182,IMO-2055
4674,6183,PT 100
4675,6183,PT-100
4676,6185,GEM 640
4677,6185,GEM-640
4678,6185,GEM640
4679,6186,BCX-1777
4680,6187,BMS-734016
4681,6187,MDX-010
4682,6187,MDX-101
4683,6187,MDX-CTLA-4
4684,6187,MOAB-CTLA-4
4685,6189,CK-0238273
4686,6189,SB-715992
4687,6191,GW 427353
4688,6194,BBR 2778
4689,6194,BBR-2778
4690,6195,BXL-628
4691,6195,BXL628
4692,6195,RO-26-9228
4693,6196,AL-39256
4694,6196,CYC-202
4695,6196,CYC202
4696,6196,NSC-701554
4697,6197,HOE 140
4698,6197,HOE-140
4699,6197,HOE140
4700,6197,Hoechst 140
4701,6197,JE 049
4702,6199,"CL 184,824"
4703,6199,CL 184824
4704,6199,"CL-184,824"
4705,6199,CL-184824
4706,6199,MIV-310
4707,6199,NSC-140025
4708,6200,ABT-627
4709,6201,KC-8857
4710,6201,KC8857
4711,6202,CGP 33101
4712,6202,E 2080
4713,6202,E-2080
4714,6202,E2080
4715,6202,RUF 331
4716,6203,"CP-336,156"
4717,6205,BN 200
4718,6205,BN-200
4719,6205,CG-5503
4720,6205,CG5503
4721,6205,CG5503 IR
4722,6205,R331333
4723,6206,RHUPH-20
4724,6206,rHuPH20
4725,6207,ORG-25969
4726,6208,KAD 3213
4727,6208,KAD-3213
4728,6208,KMD 3213
4729,6208,KMD-3213
4730,6210,CS-747
4731,6210,LY-640315
4732,6211,SB 497115
4733,6211,SB-497115
4734,6211,SB497115
4735,6212,S 4661
4736,6212,S-4661
4737,6213,OPC-41061
4738,6214,CVT-3146
4739,6216,AMI-7228
4740,6216,CODE 7228
4741,6216,CODE-7228
4742,6217,ORG-5222
4743,6219,ADD 243037
4744,6219,ADD-243037
4745,6219,SPM 927
4746,6219,SPM-927
4747,6220,A-A-1
4748,6220,B 397
4749,6220,B397
4750,6220,BI 387
4751,6220,BI-387
4752,6220,"MDL 64,397"
4753,6220,MDL-64397
4754,6220,VER-001
4755,6220,VER001
4756,6226,HMR4011
4757,6226,HMR4011A
4758,6226,"IPL 576,092"
4759,6227,E-75 PEPTIDE
4760,6227,E75
4761,6227,E75 PEPTIDE
4762,6229,BAY 59-7939
4763,6229,BAY-59-7939
4764,6229,JNJ-39039039
4765,6229,JNJ39039039
4766,6230,ND-1087
4767,6230,"R 79,598"
4768,6230,R 79598
4769,6230,R-79598
4770,6231,JF-1
4771,6231,ORF 1167
4772,6231,ORF 11676
4773,6231,ORF-1167
4774,6231,ORF-11676
4775,6231,SRD-174
4776,6231,SRD174
4777,6234,AP 23573
4778,6234,AP-23573
4779,6234,AP23573
4780,6234,MK-8669
4781,6235,1263-W-94
4782,6235,1263W94
4783,6236,AS-1404
4784,6236,AS1404
4785,6236,ASA-404
4786,6236,ASA404
4787,6236,NSC-640488
4788,6237,"ACH 126,443"
4789,6237,"ACH-126,443"
4790,6237,ACH-126443
4791,6238,TA-1790
4792,6240,R-3484
4793,6240,RG 3484
4794,6240,RO5217790
4795,6240,TG 4001
4796,6240,TG-4001
4797,6240,TG4001
4798,6241,XR-9576
4799,6241,XR9576
4800,6242,IDEC 151
4801,6242,IDEC-151
4802,6244,BRN 2250529
4803,6244,HSDB 7923
4804,6244,MDL 71782
4805,6244,RFI 7178
4806,6244,RMI 71782
4807,6245,CAB-2001
4808,6246,BMS-200980
4809,6246,SUN 9216
4810,6246,SUN-9216
4811,6247,FGN 1
4812,6248,BDP 12
4813,6248,BDP-12
4814,6248,CX 516
4815,6248,CX-516
4816,6249,BIIL 284 BS
4817,6249,BIIL-284
4818,6249,BIIL-284BS
4819,6249,LS-49968
4820,6250,LY353381
4821,6251,HE 2500
4822,6251,HE-2500
4823,6252,UR-12746
4824,6258,HE-2200
4825,6258,HE2200
4826,6259,ABT-822
4827,6259,BRLP-42
4828,6262,P-1026
4829,6263,SM 5688
4830,6263,SM-5688
4831,6265,AV650
4832,6265,SPH-3047
4833,6268,DA 8159
4834,6268,DA-8159
4835,6269,IPI-1040
4836,6269,TBC-11251
4837,6272,KRX-101
4838,6273,SCH 209579
4839,6273,SCH-209579
4840,6274,MRA
4841,6274,MSB-11456
4842,6274,MSB11456
4843,6274,R-1569
4844,6274,RG-1569
4845,6274,RHPM-1
4846,6274,RO-4877533
4847,6277,BAY 12-9566
4848,6277,BAY-12-9566
4849,6277,BAY-129566
4850,6281,ICA-17043
4851,6281,PF-05416266
4852,6282,"CP 529,414"
4853,6282,"CP-529,414"
4854,6282,CP-529414
4855,6284,SNX-111
4856,6286,LY 333334
4857,6286,LY-333334
4858,6286,LY333334
4859,6286,ZT-034
4860,6288,CCI 779
4861,6288,CCI-779
4862,6288,WAY-CCI 779
4863,6291,TMC 435
4864,6291,TMC 435350
4865,6291,TMC-435
4866,6291,TMC-435350
4867,6291,TMC435
4868,6293,BMS 512148
4869,6293,BMS-512148
4870,6294,RB-006
4871,6294,RB006
4872,6295,AVE-5026
4873,6295,AVE5026
4874,6296,R-126638
4875,6296,R126638
4876,6298,LX 2931
4877,6298,LX-3305
4878,6298,LX2931
4879,6298,LX3305
4880,6300,F 351
4881,6300,F-351
4882,6300,F351
4883,6303,MG-90265
4884,6303,MG-90265X
4885,6303,MG90265
4886,6303,MG90265X
4887,6303,MGCD-265
4888,6303,MGCD265
4889,6304,GSK-3196165
4890,6304,GSK3196165
4891,6304,MOR-103
4892,6304,MOR103
4893,6306,LT 1009
4894,6306,LT-1009
4895,6306,LT1009
4896,6307,AT13387
4897,6307,ATI-13387X
4898,6307,ATI13387X
4899,6308,HE-3235
4900,6308,HE3235
4901,6310,BAY 869766
4902,6310,BAY 8697661
4903,6310,BAY-869766
4904,6310,BAY-8697661
4905,6310,BAY86-9766
4906,6310,RDEA 119
4907,6310,RDEA-119
4908,6310,RDEA119
4909,6311,MEDI 524
4910,6311,MEDI-524
4911,6312,480848
4912,6312,SB-480848
4913,6314,BNC-105P FREE ACID
4914,6314,BNC105
4915,6314,BNC105P FREE ACID
4916,6315,SGX 523
4917,6315,SGX-523
4918,6315,SGX523
4919,6318,BMS-901608
4920,6318,PDL 063
4921,6318,PDL063
4922,6319,AVE 9633
4923,6319,AVE-9633
4924,6322,R 348
4925,6322,R-348
4926,6322,R348
4927,6323,C-SN6J
4928,6323,DE-122
4929,6323,TRC 105
4930,6323,TRC-105
4931,6323,TRC105
4932,6324,AZX100
4933,6325,XmAb 2513
4934,6325,XmAb2513
4935,6327,ALV-003
4936,6327,ALV003
4937,6329,TRC102
4938,6330,ANA-773
4939,6330,ANA773
4940,6330,RG-7795
4941,6330,RG7795
4942,6332,NSC-682691
4943,6334,MSI-1436
4944,6335,CS-055
4945,6335,CS055
4946,6335,HBI-8000
4947,6336,BMS 477118
4948,6336,BMS-477118
4949,6337,ZP-1846
4950,6337,ZP1846
4951,6343,SAR-3419
4952,6343,SAR3419
4953,6344,R-1507
4954,6344,R1507
4955,6344,RG-1507
4956,6344,RG1507
4957,6344,RO-4858696
4958,6344,RO-4858696-000
4959,6344,RO-4858696000
4960,6344,RO4858696
4961,6344,RO4858696-000
4962,6344,RV-001
4963,6344,RV001
4964,6346,AR 9281
4965,6346,AR-9281
4966,6346,AR9281
4967,6347,AM 803
4968,6347,AM-803
4969,6347,GSK-2190915
4970,6347,GSK2190915
4971,6348,AS 703569
4972,6348,AS-703569
4973,6348,AS703569
4974,6348,R 763
4975,6348,R-763
4976,6348,R763
4977,6351,PRT 060128
4978,6351,PRT-060128
4979,6351,PRT060128
4980,6355,LY 293558
4981,6355,"LY-293,558"
4982,6355,LY-293558
4983,6355,NGX-424
4984,6355,NGX424
4985,6356,ACY001
4986,6357,D93
4987,6357,MT293
4988,6359,AR-100
4989,6359,AR-100.001
4990,6359,RO 48-2622
4991,6359,RO-48-2622
4992,6361,CHIR-12.12
4993,6361,HCD-122
4994,6361,HCD122
4995,6363,BMS-181176
4996,6363,BMY-27557
4997,6363,NSC-655649
4998,6363,XL 119
4999,6363,XL-119
5000,6363,XL119
5001,6365,MLN944
5002,6365,XR 5944
5003,6365,XR-5944
5004,6365,XR5944
5005,6366,CS-682
5006,6366,CYC-682
5007,6366,CYC682
5008,6367,R1273
5009,6367,RG-1273
5010,6368,SB 462795
5011,6368,SB-462795
5012,6369,LY 582563
5013,6369,LY-582563
5014,6369,LY582563
5015,6369,MCC 478
5016,6369,MCC-478
5017,6371,E-7070
5018,6371,E7070
5019,6372,MEDI-507
5020,6375,ER-306323
5021,6375,RAD-1901
5022,6375,RAD1901
5023,6394,SR 57746
5024,6394,SR 57746A
5025,6394,SR-57746
5026,6395,XRP0038
5027,6396,BAY W 6341
5028,6396,BAY-W-6341
5029,6401,HSPPC 96
5030,6401,HSPPC-96
5031,6402,TSE-424
5032,6402,WAY 140424
5033,6402,WAY-140424
5034,6402,WAY-TSE-424
5035,6404,BSF 208075
5036,6404,BSF-208075
5037,6404,BSF208075
5038,6404,GSK-1325760
5039,6404,GSK-1325760A
5040,6404,GSK1325760
5041,6404,GSK1325760A
5042,6404,LU 208075
5043,6404,LU-208075
5044,6404,LU208075
5045,6405,RVG-19303
5046,6406,NC-503
5047,6407,SanOrg 34006
5048,6407,SR 34006
5049,6407,SR-34006
5050,6407,SR34006
5051,6409,ICN 3142
5052,6410,CEE 04-410
5053,6410,CEE-04-410
5054,6411,BRN 4716774
5055,6411,TSA 840
5056,6411,TSA-840
5057,6413,CI 406
5058,6413,CI-406
5059,6414,CEP 10953
5060,6414,CEP-10952
5061,6414,CEP-10953
5062,6414,CRL 40982
5063,6414,CRL-40982
5064,6415,R-165335
5065,6415,R165335
5066,6415,TMC 125
5067,6415,TMC-125
5068,6415,TMC125
5069,6420,A-195773
5070,6420,ABBOTT-195773
5071,6420,ABT-773
5072,6421,AR-522
5073,6424,YH 16
5074,6424,YH-16
5075,6430,SB 223412
5076,6430,SB-223412
5077,6432,SCH 27899
5078,6432,SCH-27899
5079,6434,KW-2331
5080,6434,"MDL 101,731"
5081,6434,MDL 101731
5082,6437,NSC-696819
5083,6437,SU-5416
5084,6437,SU005416
5085,6437,SU5416
5086,6438,SC-59735
5087,6441,BMS-207147
5088,6441,ER-30346
5089,6442,AR-C69931XX
5090,6442,AR69931
5091,6443,CI-1011
5092,6445,(+)-HU-210
5093,6445,HU-211
5094,6445,PA-50211
5095,6445,PRS-211007
5096,6445,PRS-211007-000
5097,6446,BE-333
5098,6446,DE-333
5099,6448,E 5531
5100,6448,E-5531
5101,6448,E5531
5102,6449,SCH 66336
5103,6449,SCH-66336
5104,6449,SCH66336
5105,6450,SCH 52000
5106,6450,SCH-52000
5107,6452,ISIS 3521
5108,6452,ISIS-3521
5109,6452,LY 900003
5110,6452,LY-900003
5111,6452,LY900003
5112,6455,EMD-77697
5113,6456,SR 48692
5114,6456,SR-48692
5115,6458,R-43512
5116,6459,AR-R-12924
5117,6459,FPL-12924
5118,6459,PR-934-423
5119,6459,PR-934423A
5120,6461,SB 217242
5121,6461,SB-217242
5122,6462,MSI-1246
5123,6463,IMC-BEC2
5124,6465,IR-501
5125,6465,IR501
5126,6466,FK 960
5127,6466,FK-960
5128,6466,FK960
5129,6468,HU-1D10
5130,6468,HU1D10
5131,6470,A-154475
5132,6470,A-154475.0
5133,6470,CEP-701
5134,6470,KT-555
5135,6470,KT-5555
5136,6470,KT5555
5137,6470,SP-924
5138,6470,SP924
5139,6470,SPM-924
5140,6471,WY 1485
5141,6472,BG9719
5142,6472,CVT-124
5143,6475,BIBH 1
5144,6476,BG-9588
5145,6476,BG9588
5146,6478,PNU-95666E
5147,6479,NSC-56410
5148,6479,"U-14,743"
5149,6479,U-14743
5150,6480,HWA 285
5151,6480,HWA-285
5152,6481,R-093877
5153,6481,R093877
5154,6482,FK-778
5155,6482,FK778
5156,6482,HMR 1715
5157,6482,HMR-1715
5158,6482,MNA-715
5159,6483,1207
5160,6483,ALGRX 1207
5161,6483,ALGRX-1207
5162,6486,NSC-726188
5163,6487,LY-317615
5164,6487,LY317615
5165,6493,APT 070
5166,6493,APT-070
5167,6493,APT070
5168,6494,CG-53135-05
5169,6494,CG53135
5170,6494,CG53135-05
5171,6495,TAK-013
5172,6498,AK 602
5173,6498,AK-602
5174,6498,GW 873140
5175,6498,GW-873140
5176,6498,GW873140
5177,6498,ONO-4128
5178,6499,L523S
5179,6500,R 803
5180,6500,R-803
5181,6500,R803
5182,6504,CAB-2
5183,6504,MLN 2222
5184,6504,MLN2222
5185,6505,SB-737552
5186,6509,GW-559090
5187,6509,GW-559090(FREE ACID)
5188,6509,GW559090
5189,6511,BMS-298585
5190,6511,BMS-298585-01
5191,6511,MK-0478
5192,6511,MK0478
5193,6512,AMGN-0007
5194,6513,EGIS-3886
5195,6513,EGYT 3886
5196,6513,EGYT-3886
5197,6513,EGYT3886
5198,6518,MLN-576
5199,6518,MLN576
5200,6518,XR-11576
5201,6518,XR11576
5202,6519,R 1487
5203,6519,R-1487
5204,6519,R1487
5205,6520,BM-131258
5206,6520,R-483
5207,6520,R483
5208,6522,PTP-112
5209,6524,ICN-17261
5210,6524,R1270
5211,6528,NC-531
5212,6528,NSC-77071
5213,6530,"CL 273,547"
5214,6530,CL-273547
5215,6531,R 848
5216,6531,R-848
5217,6531,R848
5218,6534,NN 622
5219,6536,TV-1203
5220,6537,AR-H-039242
5221,6537,AR-H039242XX
5222,6537,AZ-242
5223,6537,BR-44608
5224,6539,AZD-7371
5225,6539,NAD 299
5226,6539,NAD-299
5227,6546,ABX-CBL
5228,6547,IC 14
5229,6547,IC-14
5230,6547,IC14
5231,6549,ONO-5920
5232,6549,YM 529
5233,6549,YM-529
5234,6550,RMP-7
5235,6551,BIWA 4
5236,6555,LU-02-030
5237,6555,MK-0928
5238,6557,CGT021
5239,6558,CAT-152
5240,6559,ACT-050089
5241,6561,SB 240683
5242,6561,SB-240683
5243,6561,SB240683
5244,6570,P-57AS3
5245,6570,P57
5246,6570,P57AS3
5247,6574,BMS 275291-01
5248,6574,BMS-275291
5249,6574,BMS-275291-01
5250,6574,BMS275291
5251,6574,D-2163
5252,6574,D2163
5253,6576,EPB-348
5254,6577,BG 9924
5255,6577,BG-9924
5256,6577,BG9924
5257,6577,TT-47
5258,6579,SB-220453
5259,6580,NG2-73
5260,6581,"MDL 28,574"
5261,6582,MPC-4326
5262,6582,PA-457
5263,6582,YK-FH312
5264,6585,TG 4010
5265,6585,TG4010
5266,6586,JP-1730
5267,6587,ATL-962
5268,6589,NV-196
5269,6590,GW 78603
5270,6590,GW-786034
5271,6590,GW786034
5272,6591,PPI 0903
5273,6591,PPI-0903
5274,6591,TAK-599
5275,6595,AGO 178
5276,6595,AGO-178
5277,6595,AGO178C
5278,6595,S-20098
5279,6595,S20098
5280,6596,CGP 41251
5281,6596,CGP-41251
5282,6596,NVP-PKC412
5283,6596,PKC 412
5284,6596,PKC-412
5285,6598,BLE-00084
5286,6598,J-995
5287,6598,J995
5288,6598,PGL-2001
5289,6598,PGL2001
5290,6598,ZK-190628
5291,6598,ZK190628
5292,6600,ETR2-ST01
5293,6600,HGS-1018
5294,6600,HGS-ETR2
5295,6600,HGS1018
5296,6600,TRAIL-R2
5297,6601,tg-873870
5298,6603,CEP-38072
5299,6603,DCP 835
5300,6603,DCP-835
5301,6603,SCH-55700
5302,6603,SCH55700
5303,6605,AVE-7688
5304,6606,BMS 562247-01
5305,6606,BMS-562247
5306,6606,BMS-562247-01
5307,6607,MGA-031
5308,6607,MGA031
5309,6609,SB 252263
5310,6609,SB-252263-AAB
5311,6610,424323
5312,6611,CLS001
5313,6611,CPI-226
5314,6611,MBI 226
5315,6611,MBI 594AN
5316,6613,SB 240563
5317,6613,SB-240563
5318,6615,RWJ 270201
5319,6615,RWJ-270201
5320,6615,RWJ270201
5321,6617,SK-606
5322,6617,SKI 606
5323,6617,SKI-606
5324,6619,SA-4503
5325,6619,SA4503
5326,6623,HF-0220
5327,6623,HF0220
5328,6625,MK-0364
5329,6625,MK-0634
5330,6626,BIIB-014
5331,6626,BIIB014
5332,6626,CEB-4520
5333,6626,V-2006
5334,6626,V2006
5335,6626,VER-11135
5336,6626,VER-A-00-11
5337,6626,VER-A-00049
5338,6626,VER-A00-11
5339,6626,VER-A00049
5340,6626,VER-ADO-49
5341,6627,AG-013736
5342,6627,AG-13736
5343,6627,AG013736
5344,6630,AZD-4054
5345,6630,ZD-4054
5346,6630,ZD4054
5347,6631,MK-0859
5348,6631,MK0859
5349,6635,679769
5350,6635,GW-679769
5351,6635,GW679769
5352,6636,FXV-673
5353,6636,RPR-130673
5354,6636,RPR130673
5355,6636,XRP-0673
5356,6636,XRP0673
5357,6637,BAL-8557
5358,6637,BAL8557
5359,6638,EL-970
5360,6638,NSC-15041
5361,6639,CX 3543
5362,6639,CX-3543
5363,6641,HM-101
5364,6641,HM-101A
5365,6642,KRX-0401
5366,6642,NSC-639966
5367,6644,AMG-162
5368,6646,ONO-7643
5369,6646,RC-1291
5370,6646,ST-1291
5371,6648,EOS-200-4
5372,6648,M-200
5373,6648,M200
5374,6650,NW-1029
5375,6650,PNU-0154339E
5376,6651,GSK 1841157
5377,6651,GSK-1841157
5378,6651,GSK1841157
5379,6651,GSKI841157
5380,6651,HSDB 8170
5381,6651,OMB 157
5382,6651,OMB-157
5383,6651,OMB157
5384,6652,AVE0277
5385,6652,DiaPep 277
5386,6652,DiaPep-277
5387,6652,DiaPep277
5388,6653,MK-4176
5389,6653,SCH 417690
5390,6653,SCH-417690
5391,6653,SCH-D
5392,6655,EMD 1195686
5393,6655,EMD-1195686
5394,6656,NN 2211
5395,6656,NN-2211
5396,6656,NN-9924
5397,6656,NN2211
5398,6656,NN9924
5399,6656,NNC 90-1170
5400,6656,NNC-90-1170
5401,6657,TAS 106
5402,6657,TAS-106
5403,6658,TV 1901
5404,6658,TV-1901
5405,6658,TVP-1901
5406,6661,SR 48968
5407,6661,SR48968
5408,6664,SOM 230
5409,6664,SOM-230
5410,6664,SOM230
5411,6667,CRTX 080
5412,6667,CRTX-080
5413,6667,VPA 985
5414,6667,VPA-985
5415,6667,WAY-VPA-985
5416,6670,AGI-003
5417,6671,MK-0822
5418,6671,MK0822
5419,6674,ACT-078573
5420,6675,CNTO 148
5421,6675,CNTO-148
5422,6678,AXV-034343
5423,6678,AXV-343434
5424,6678,RO 61-1790
5425,6678,RO-61-1790
5426,6678,VML-588
5427,6679,ORG-44-20
5428,6679,ORG-4420
5429,6679,"ORG-50,081"
5430,6679,SCH 900265
5431,6681,BAY86-5294
5432,6681,J 867
5433,6681,J-867
5434,6681,J867
5435,6682,BMS-224818
5436,6682,BMS224818
5437,6683,AR-P900758XX
5438,6683,AZD 3582
5439,6683,AZD-3582
5440,6683,AZD3582
5441,6683,HCT 3012
5442,6683,HCT-3012
5443,6685,EMD 515259
5444,6685,EMD-515259
5445,6685,EMD-68843
5446,6685,SB 659746A
5447,6686,ABR 215062
5448,6686,ABR-215062
5449,6689,APC 8015
5450,6689,APC8015
5451,6690,FO-611
5452,6691,E-942
5453,6691,FEMA NO. 2779
5454,6691,INS NO.942
5455,6691,INS-942
5456,6693,232-994-9
5457,6693,Bayer A 128
5458,6693,Bayer-A-128
5459,6693,BAYERA-128
5460,6693,RIKER 52G
5461,6693,Riker-52G
5462,6693,RP 9921
5463,6693,RP-9921
5464,6696,Antibiotic ML 236B
5465,6696,CS 500
5466,6696,ML 236 B
5467,6696,ML-236B
5468,6697,Ba 11391
5469,6697,Ba-11391
5470,6698,BIBR 1048
5471,6698,BIBR 1048 BS RS1
5472,6698,BIBR-1048
5473,6698,BIBR-1048-BS-RS1
5474,6699,1665-RB
5475,6699,AHB-DBK
5476,6699,HABA-Dibekacin
5477,6699,HABA-DKB
5478,6699,HBK
5479,6699,ME-1100
5480,6699,ME1100
5481,6700,SM 224
5482,6700,SM-224
5483,6703,FE200486
5484,6704,DVS 233
5485,6707,BAY86-4875
5486,6707,ZK-135079
5487,6709,MS-325
5488,6711,BA 2818
5489,6711,BA-2818
5490,6714,L 589.372
5491,6714,NSC-139965
5492,6714,RU 24400
5493,6716,"CL 287,389"
5494,6716,FK 235
5495,6716,FR-34235
5496,6716,"SK&F 102,362"
5497,6717,BRN 4202099
5498,6717,RWJ 10553
5499,6719,NSC-77362
5500,6720,DEA No. 2138
5501,6720,GPI 15715
5502,6721,"L-758,298"
5503,6721,L-758298
5504,6722,NSC-43193
5505,6722,WIN 14833
5506,6723,HOE 766
5507,6723,S 746766
5508,6729,NSC-664400
5509,6730,CI 77220
5510,6730,E 170
5511,6730,E-170(I)
5512,6730,INS NO.170(I)
5513,6730,INS-170(I)
5514,6730,NDI 443
5515,6731,CCRIS 8589
5516,6731,Ro 13-9297
5517,6732,Ro 3-4787
5518,6734,Caswell No. 051C
5519,6734,RCRA waste no. U012
5520,6734,RCRA waste number U012
5521,6736,SH B 331
5522,6736,SH-B-331
5523,6738,NSC-136015
5524,6741,"RMI 16,289"
5525,6741,"RMI-16,289"
5526,6741,RMI-16289
5527,6743,CN 100
5528,6743,CN-100
5529,6743,ZC 102
5530,6744,CIBA 7115
5531,6744,IDS-NK-001
5532,6744,IDS-NK-001(SECT.3)
5533,6744,NSC-117863
5534,6745,A-73001
5535,6745,AA-2414
5536,6745,ABBOTT 73001
5537,6745,ABBOTT-73001
5538,6745,ABT-001
5539,6746,58C80
5540,6746,BW-A 58C
5541,6747,GV 150526X
5542,6747,"GV-150,526A"
5543,6747,GV-150526X
5544,6748,NA-872
5545,6749,BN 52020
5546,6749,BN-52020
5547,6751,BN-52022
5548,6752,BN-52024
5549,6754,NSC 308878
5550,6754,NSC-308878
5551,6758,BAX 1526
5552,6758,BAX-1526
5553,6761,C.I.-40800
5554,6761,CI 75130
5555,6761,NSC-62794
5556,6762,FEMA NO. 4223
5557,6762,NSC-166511
5558,6767,A 60386X
5559,6767,A-60386X
5560,6767,A60386X
5561,6768,P 1134
5562,6768,P-1134
5563,6768,S 1230
5564,6768,S-1230
5565,6769,P-113
5566,6772,R 89674
5567,6772,R-89674
5568,6772,R89674
5569,6773,E 510
5570,6773,E-510
5571,6773,FEMA NO. 4494
5572,6773,Ins no.510
5573,6773,Ins-510
5574,6774,E328
5575,6775,SDX 105
5576,6775,SDX-105
5577,6775,SDX105
5578,6776,E-1519
5579,6776,FEMA NO. 2137
5580,6776,INS NO.1519
5581,6776,INS-1519
5582,6776,NSC-8044
5583,6777,ISV-403
5584,6778,RPR-116258A
5585,6778,RPR116258
5586,6778,TXD 258
5587,6778,TXD-258
5588,6778,TXD258
5589,6778,XRP 6258
5590,6778,XRP-6258
5591,6778,XRP6258
5592,6779,BA-47175
5593,6780,ALGRX 4975
5594,6780,ALGRX-4975
5595,6780,FEMA NO. 3404
5596,6780,NGX 4010
5597,6780,NGX-1998
5598,6780,NGX-4010
5599,6780,NSC-56353
5600,6781,OE 312
5601,6781,OE-312
5602,6786,BRN 2570798
5603,6786,CCRIS 7517
5604,6787,W 6309
5605,6787,W-6309
5606,6791,Org 37462
5607,6791,RS 26306
5608,6791,SML0241
5609,6792,SQ 18566
5610,6792,SQ-18566
5611,6794,ORF 17070
5612,6794,ORF-17070
5613,6794,ORF17070
5614,6794,RWJ 17070
5615,6794,RWJ-17070
5616,6794,RWJ17070
5617,6795,NSC-17592
5618,6797,BIM-23014C
5619,6800,U-42585E
5620,6801,D06BA03
5621,6801,NSC-34632
5622,6803,BRN 1788226
5623,6803,W 583
5624,6803,W-583
5625,6805,E-239
5626,6805,E239
5627,6805,INS NO.239
5628,6805,INS-239
5629,6806,MRZ 2663BR
5630,6806,MRZ-2663
5631,6808,AHR 9434
5632,6808,AHR-9434
5633,6808,AL 6515
5634,6808,AL-6515
5635,6809,BAY 2353
5636,6809,NSC-178296
5637,6809,WR 46234
5638,6813,NSC-40144
5639,6815,AMD-3100
5640,6815,AMD3100
5641,6816,A-2371
5642,6816,ANTIBIOTIC LA-7017
5643,6816,LA-7017
5644,6816,NSC-24559
5645,6816,PA-144
5646,6817,3055-99-0
5647,6820,AN 1031
5648,6820,JB 251
5649,6821,NSC-290409
5650,6825,NSC-295
5651,6826,RS-44872
5652,6827,AHR-857
5653,6827,BAY-5400
5654,6827,Bayer 5400
5655,6827,I-2586
5656,6827,NSC-683528
5657,6827,SH 613
5658,6827,SH-613
5659,6831,AY-25650
5660,6831,"CL 118,532"
5661,6831,CL-118532
5662,6831,WY-42462
5663,6832,UF 021
5664,6832,UF-021
5665,6832,UF021
5666,6838,ERB 041
5667,6838,ERB-041
5668,6838,PF-00913086
5669,6858,CHIR-124
5670,6861,CRA 10950
5671,6861,CRA-10950
5672,6881,ERB-196
5673,6881,WAY-202196
5674,6900,CO-1214
5675,6900,FEMA NO. 2617
5676,6900,MA-1214
5677,6900,S 1298
5678,6908,NSC-6237
5679,6968,JNJ-27390467
5680,7005,PLX 4720
5681,7005,PLX-4720
5682,7005,PLX4720
5683,7037,BMS 270394
5684,7037,BMS 961
5685,7037,BMS-270394
5686,7037,BMS270394
5687,7069,EML 676
5688,7069,IDD 676
5689,7069,IDD-000676
5690,7069,IDD-000676-01
5691,7069,IDD-676
5692,7086,J1.503.100J
5693,7086,T-0901317
5694,7086,T-1317
5695,7086,TO 901317
