drug_id,caco2,caco2_probability,bbb,bbb_probability,hia,hia_probability,p_glycoprotein_substrate,p_glycoprotein_substrate_probability,p_glycoprotein_inhibitor_1,p_glycoprotein_inhibitor_1_probability,p_glycoprotein_inhibitor_2,p_glycoprotein_inhibitor_2_probability,renal_organic_cation_transporter,renal_organic_cation_transporter_probability,cyp450_2c9_substrate,cyp450_2c9_substrate_probability,cyp450_2d6_substrate,cyp450_2d6_substrate_probability,cyp450_3a4_substrate,cyp450_3a4_substrate_probability,cyp450_1a2_substrate,cyp450_1a2_substrate_probability,cyp450_2c9_inhibitor,cyp450_2c9_inhibitor_probability,cyp450_2d6_inhibitor,cyp450_2d6_inhibitor_probability,cyp450_2c19_inhibitor,cyp450_2c19_inhibitor_probability,cyp450_3a4_inhibitor,cyp450_3a4_inhibitor_probability,cyp_inhibitory_promiscuity,cyp_inhibitory_promiscuity_probability,herg_inhibitor_1,herg_inhibitor_1_probability,herg_inhibitor_2,herg_inhibitor_2_probability,ames_toxicity,ames_toxicity_probability,carcinogenicity,carcinogenicity_probability,biodegradation,biodegradation_probability,rat_acute_toxicity
12916,P01AB07,ATC,5.0,1,secnidazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12916,QJ01RA07,ATCvet,5.0,1,"azithromycin, fluconazole and secnidazole",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12917,C000608782,MeSH,,1,olipudase alfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12918,QM01AX92,ATCvet,5.0,1,grapiprant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12918,C000607864,MeSH,,1,grapiprant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12918,C522837,MeSH,,1,"CJ-023,423",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12920,C009442,MeSH,,1,tetrasul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12921,A16AB19,ATC,5.0,1,pegvaliase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12921,C000629004,MeSH,,1,pegvaliase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12922,C584575,MeSH,,1,plecanatide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924,C115093,MeSH,,1,pegamotecan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12925,C430926,MeSH,,1,Anvirzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12925,C021065,MeSH,,1,oleandrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12926,C577244,MeSH,,1,rontalizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12927,C526187,MeSH,,1,MORAb-009 monoclonal antibody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12928,C014792,MeSH,,1,reproterol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12928,R03AK05,ATC,5.0,1,reproterol and sodium cromoglicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12928,R03CC14,ATC,5.0,1,reproterol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12928,R03AC15,ATC,5.0,1,reproterol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12928,QR03AK05,ATCvet,5.0,1,reproterol and sodium cromoglicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12928,QR03AC15,ATCvet,5.0,1,reproterol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12928,QR03CC14,ATCvet,5.0,1,reproterol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12929,C428024,MeSH,,1,pyroxamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12930,C558663,MeSH,,1,"2-(4-(3-quinolin-6-ylmethyl-3H-(1,2,3)triazolo(4,5-b)pyrazin-5-yl)pyrazol-1-yl)ethanol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12931,C000604955,MeSH,,1,clazakizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12932,C094099,MeSH,,1,LY 293111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12933,C581159,MeSH,,1,miravirsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12934,C554093,MeSH,,1,"3-(4-((4-chlorophenyl)sulfonyl)-4-(2,5-difluorophenyl)cyclohexyl)propanoic acid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12935,C000594645,MeSH,,1,"N-((1-(3-(1,2,3-triazol-1-yl)propyl)piperidin-4-yl)methyl)-4-amino-5-chloro-2-methoxybenzamide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12937,C508042,MeSH,,1,apricitabine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12939,C586455,MeSH,,1,NVP-LEQ506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12941,D013635,MeSH,,1,Tantalum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12942,D000186,MeSH,,1,Actinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12944,D005949,MeSH,,1,Glucose Oxidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12945,C069195,MeSH,,1,sivelestat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12946,QP51AD04,ATCvet,5.0,1,melarsoprol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12946,P01CD01,ATC,5.0,1,melarsoprol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12946,D008549,MeSH,,1,Melarsoprol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12947,QH05BX04,ATCvet,5.0,1,etelcalcetide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12947,H05BX04,ATC,5.0,1,etelcalcetide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12947,C583569,MeSH,,1,AMG-416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12948,C000594809,MeSH,,1,pradigastat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12949,D001544,MeSH,,1,Benperidol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12949,N05AD07,ATC,5.0,1,benperidol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12949,QN05AD07,ATCvet,5.0,1,benperidol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12950,C081834,MeSH,,1,intoplicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12951,C058083,MeSH,,1,eliprodil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12952,D019328,MeSH,,1,Buthionine Sulfoximine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12955,D003961,MeSH,,1,Dianhydrogalactitol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12956,L01XE52,ATC,5.0,1,quizartinib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12956,C544967,MeSH,,1,quizartinib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12957,C000599953,MeSH,,1,mavatrep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12958,C571665,MeSH,,1,GS-9256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12959,C015408,MeSH,,1,oxatomide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12959,R06AE06,ATC,5.0,1,oxatomide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12959,QR06AE06,ATCvet,5.0,1,oxatomide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12960,C027883,MeSH,,1,4-chlorokynurenine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12961,C111178,MeSH,,1,"dibenzo(b,f)oxepin-10-ylmethyl-methyl-prop-2-ynyl-amine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12962,D016753,MeSH,,1,Interleukin-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12963,C016517,MeSH,,1,indole-3-carbinol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12964,C400245,MeSH,,1,AC 7700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12965,C063828,MeSH,,1,eltoprazine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12966,C039993,MeSH,,1,loxtidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12968,C568078,MeSH,,1,"N-((3,5-difluoro-3'-(1H-1,2,4-triazol-3-yl)-4-biphenylyl)methyl)-2,3-dihydro-1H-inden-2-amine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12969,C000593333,MeSH,,1,EPZ-6438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12970,C000610115,MeSH,,1,SMT C1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12972,C061532,MeSH,,1,dihydrexidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12973,C000594256,MeSH,,1,ozanezumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12975,C000608132,MeSH,,1,sacituzumab govitecan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12976,C059694,MeSH,,1,raluridine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12978,C556498,MeSH,,1,PSI 352938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12981,C573580,MeSH,,1,TT-301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12982,C561238,MeSH,,1,6-(4-(3-(2-methylpyrrolidin-1-yl)propoxy)phenyl)-2H-pyridazin-3-one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12983,C026023,MeSH,,1,fiacitabine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12984,QL01AA07,ATCvet,5.0,1,trofosfamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12984,L01AA07,ATC,5.0,1,trofosfamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12984,C003726,MeSH,,1,trofosfamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12985,C000602562,MeSH,,1,CH5183284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12987,C000615023,MeSH,,1,Samarium-153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12988,C569272,MeSH,,1,LY2334737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12989,D008358,MeSH,,1,Mannose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12991,D026122,MeSH,,1,Factor XIIIa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12991,D005176,MeSH,,1,Factor XIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12992,C552097,MeSH,,1,GW 876008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12993,C473307,MeSH,,1,nicoboxil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12994,C099178,MeSH,,1,nolatrexed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12996,C588408,MeSH,,1,"2-(3,5-dichloro-4-(5-isopropyl-6-oxo-1,6-dihydropyridazin-3-yloxy)phenyl)-3,5-dioxo-2,3,4,5-tetrahydro(1,2,4)triazine-6-carbonitrile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12998,D008936,MeSH,,1,Mitolactol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12999,C000625981,MeSH,,1,bimekizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13002,C583893,MeSH,,1,EPZ-5676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13003,C048021,MeSH,,1,5-chloroquinoxaline-2-sulfanilamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13005,QC08DA02,ATCvet,5.0,1,gallopamil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13005,C08DA02,ATC,5.0,1,gallopamil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13005,D005711,MeSH,,1,Gallopamil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13006,QD06AX14,ATCvet,5.0,1,ozenoxacin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13006,D06AX14,ATC,5.0,1,ozenoxacin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13006,C000592413,MeSH,,1,ozenoxacin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13007,C000598757,MeSH,,1,crolibulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13008,QC01CA21,ATCvet,5.0,1,cafedrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13008,C01CA21,ATC,5.0,1,cafedrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13008,C002749,MeSH,,1,cafedrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13009,QC01CA23,ATCvet,5.0,1,theodrenaline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13009,C01CA23,ATC,5.0,1,theodrenaline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13009,C002747,MeSH,,1,theodrenaline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13011,C559587,MeSH,,1,"(4-cyclobutyl-(1,4)diazepan-1-yl)-(6-(4-fluorophenoxy)pyridin-3-yl)methanone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13012,D009888,MeSH,,1,Opipramol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13012,N06AA05,ATC,5.0,1,opipramol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13012,QN06AA05,ATCvet,5.0,1,opipramol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13013,C032794,MeSH,,1,fenobam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13015,C559138,MeSH,,1,CH 4987655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13016,C556241,MeSH,,1,diethyl 2-((3-dimethylcarbamoyl-4-((4'-trifluoromethylbiphenyl-2-carbonyl)amino)phenyl)acetyloxymethyl)-2-phenylmalonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13017,C532127,MeSH,,1,remogliflozin etabonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13020,C415327,MeSH,,1,isoxaflutole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13020,D025581,MeSH,,1,Neurofibromin 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13021,C011952,MeSH,,1,nikkomycin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13022,C000615206,MeSH,,1,Helium-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13023,L02BB06,ATC,5.0,1,darolutamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13023,C000607739,MeSH,,1,darolutamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13024,C014635,MeSH,,1,lactitol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13024,A06AD12,ATC,5.0,1,lactitol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13024,QA06AD12,ATCvet,5.0,1,lactitol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13025,C540932,MeSH,,1,milatuzumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13026,D010696,MeSH,,1,Phloroglucinol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13026,A03AX12,ATC,5.0,1,phloroglucinol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13026,QA03AX12,ATCvet,5.0,1,phloroglucinol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13027,QC02LG51,ATCvet,5.0,1,"dihydralazine and diuretics, combinations with other drugs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13027,QC02DB01,ATCvet,5.0,1,dihydralazine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13027,QC02LG01,ATCvet,5.0,1,dihydralazine and diuretics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13027,C02LG01,ATC,5.0,1,dihydralazine and diuretics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13027,C02DB01,ATC,5.0,1,dihydralazine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13027,C02LG51,ATC,5.0,1,"dihydralazine and diuretics, combinations with other drugs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13027,D004078,MeSH,,1,Dihydralazine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13028,C051360,MeSH,,1,"1,3-dipropyl-8-cyclopentylxanthine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13029,C025034,MeSH,,1,doxifluridine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13030,C035419,MeSH,,1,"3,4-dihydroxybenzohydroxamic acid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13032,C000629490,MeSH,,1,albusomatropin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13033,QN06AX15,ATCvet,5.0,1,pivagabine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13033,N06AX15,ATC,5.0,1,pivagabine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13033,C038979,MeSH,,1,pivagabine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13036,QJ04AK03,ATCvet,5.0,1,terizidone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13036,J04AK03,ATC,5.0,1,terizidone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13036,C100142,MeSH,,1,terizidone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13039,C007746,MeSH,,1,5-fluoro-2'-deoxycytidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13040,C069248,MeSH,,1,prothipendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13040,N05AX07,ATC,5.0,1,prothipendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13040,QN05AX07,ATCvet,5.0,1,prothipendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13042,C560623,MeSH,,1,"5-((4-(4-(2-ethoxy-5-(trifluoromethyl)-2,3-dihydro-1H-inden-1-yl)-3-methylpiperazin-1-yl)-4-methylpiperidin-1-yl)carbonyl)-4,6-dimethylpyrimidine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13043,D007975,MeSH,,1,Leukotriene B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13044,C480540,MeSH,,1,"3-(4-bromo-2,6-difluorobenzyloxy)-5-(3-(4-pyrrolidin-1-ylbutyl)ureido)isothiazole-4-carboxylic acid amide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13046,C115094,MeSH,,1,lerisetron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13047,QD08AL30,ATCvet,5.0,1,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13047,D08AL30,ATC,5.0,1,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13047,D012834,MeSH,,1,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13047,C586932,MeSH,,1,colloidal silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13049,QL01XX16,ATCvet,5.0,1,mitoguazone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13049,L01XX16,ATC,5.0,1,mitoguazone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13049,D008935,MeSH,,1,Mitoguazone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13050,C036697,MeSH,,1,"2-((((2-chloroethyl)-nitrosoamino)carbonyl)amino)-1,3-cyclohexanediol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13051,C021730,MeSH,,1,pinitol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13051,C515760,MeSH,,1,methylinositol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13053,C509302,MeSH,,1,pactimibe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13054,D011280,MeSH,,1,Pregnanolone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13055,C551592,MeSH,,1,serlopitant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13056,C578610,MeSH,,1,roniciclib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13057,P01BF06,ATC,5.0,1,artesunate and pyronaridine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13057,C027871,MeSH,,1,pyronaridine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13058,C573312,MeSH,,1,SCH 717454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13060,C000600259,MeSH,,1,"5-((5-chloro-1H-pyrrolo(2,3-b)pyridin-3-yl)methyl)-N-((6-(trifluoromethyl)pyridin-3-yl)methyl)pyridin-2-amine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13061,C109487,MeSH,,1,nepicastat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13062,C401312,MeSH,,1,N-(6-chlorophenoxyhexyl)-N''-cyano-N''-4-pyridylguanidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13063,C559121,MeSH,,1,XL 888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13064,D012825,MeSH,,1,Silicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13065,C013647,MeSH,,1,phthalocyanine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13066,C531079,MeSH,,1,larotaxel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13067,C541788,MeSH,,1,quisinostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13068,C585120,MeSH,,1,VS-5584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13069,C058388,MeSH,,1,penclomedine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13070,C479889,MeSH,,1,LY 518674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13071,C034902,MeSH,,1,neosaxitoxin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13072,C000626078,MeSH,,1,icosabutate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13073,C037258,MeSH,,1,gusperimus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13074,C052656,MeSH,,1,bleomycin A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13075,D001603,MeSH,,1,Berkelium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078,C058956,MeSH,,1,acteoside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13079,C000611530,MeSH,,1,brilacidin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13080,C560205,MeSH,,1,PF 00217830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13082,C000630842,MeSH,,1,PCI-27483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13083,C100290,MeSH,,1,tinoridine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13085,QH02AB17,ATCvet,5.0,1,cortivazol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13085,H02AB17,ATC,5.0,1,cortivazol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13085,C005924,MeSH,,1,cortivazol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13086,C581397,MeSH,,1,mavoglurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13087,C560099,MeSH,,1,DCC-2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13087,C000627803,MeSH,,1,rebastinib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13088,C576178,MeSH,,1,cibinetide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13091,C006698,MeSH,,1,carbendazim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13094,C582990,MeSH,,1,4-(4-(aminomethyl)-7a-methyl-1-methylideneoctahydro-1H-inden-5-yl)-3-(hydroxymethyl)-4-methylcyclohexan-1-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13095,C573298,MeSH,,1,LFF571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13096,C004965,MeSH,,1,hypericin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13098,C000603976,MeSH,,1,LY2300559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13099,C000620223,MeSH,,1,rovalpituzumab tesirine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13100,C085079,MeSH,,1,dimiracetam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
